"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","From_PrivateTag","To","To_PrivateTag","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol","PrivateNote"
"0xac2421923606ed3f5c0e7fdd48861ce49c8f2141b3fb0d7a99ad8e07e7d83e61","13787145","1639269215","2021-12-12 00:33:35","0x8677b5a98a3701531ffbf49c990e8b9715d082d9","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,000,000","$3.98","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa7f731a4ad662cba72c1b31f9f490f07f6b10dc69b6f3871348eaf40c54b121f","13787173","1639269502","2021-12-12 00:38:22","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","7,705,679.942825961125971235","$3.07","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x4455cb996aa1d5655fe15dcb9fd0794a4be7392904566c84c63512c47d82c7cc","13787197","1639269832","2021-12-12 00:43:52","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xdbecd9ac9a5de28e50f655fc1562f4d589c9c43b9c83f85951bcd315183522e5","13787202","1639269891","2021-12-12 00:44:51","0x7562a3ad3f98b3305d7ba717fd538f9e5fbe63a0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,000,000","$1.99","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x7885a932e3b0138a2776f33da9d01ee79a109735ecd5f8ee2b233acc548fe49c","13787320","1639271617","2021-12-12 01:13:37","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","455,187,020.793145728819981103","$181.26","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x22b95d51aaba173ec3b662df0b6b5c6fde47c5cc77910db21c821fa30c803a67","13787322","1639271656","2021-12-12 01:14:16","0x06f634ae5ea9efb49127420f030902003ecc4641","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","82,039,138.150589998334906204","$32.67","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd084659bc3ec44dce1187ec6879498b7f6e299a6a73fd57324f57104f01f3fc2","13787340","1639271865","2021-12-12 01:17:45","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","285,100,872.699954013816224115","$113.53","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x15074d9b18806d1753ec8581e4798eb93cb7ff2317cfb3a4ce1380208e6f8e40","13787344","1639271904","2021-12-12 01:18:24","0xf73c3c65bde10bf26c2e1763104e609a41702efe","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","9,625,136.6333654","$3.83","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x3f22b67190bf78c5bf290b0a58da6f933a1619f4ce14dde0bffb98370a0a638b","13787347","1639271984","2021-12-12 01:19:44","0xe09da74b553ce53b521bc64edfd105064cfb0328","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","279,398,855.245954933539899632","$111.26","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xbf878c3a74fbc378be0673670938443357955c4f15a4e6aa7857efc29c88bd96","13787363","1639272219","2021-12-12 01:23:39","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,000,000","$3.98","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x00ec65e394fb99d8d4dbdae9c9f373fb7f1470725403a7353e4d8132fb31855c","13787376","1639272408","2021-12-12 01:26:48","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,000,000","$3.98","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x4b7c882b89b2f7756e8602f23955d4674dbfc28d3b9cb5e6a5c7c0bcae6c5e89","13787395","1639272701","2021-12-12 01:31:41","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","110,451,885.582193901660590126","$43.98","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x925592c8d7054865709d6b223277f9c6cce52a5931cc61af5ee45f113bc0b5db","13787410","1639272841","2021-12-12 01:34:01","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","662,747.210786182501006049","$0.26","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x994810c8270d1f4de43eb06454edf0656c668a62761e7da52f223b7c82f7ab6f","13787420","1639272963","2021-12-12 01:36:03","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","564,898.320837857002284646","$0.22","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x15b4b3cb629e86409d95db78cfa30710a41a8ea25f887421828361612f64602a","13787424","1639273002","2021-12-12 01:36:42","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","13,407,573.456835791443199176","$5.34","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd85c00f170c1d26f11797711699e527ed9f5460826b34cd0f35def20c9f5f1e5","13787437","1639273176","2021-12-12 01:39:36","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x35734986e849738ade9a21531a572545c2f14efaad2cbc447994624fb78a20ff","13787457","1639273508","2021-12-12 01:45:08","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,470,440.99","$2.18","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xaf45c359fdee794b19d0cdb96a636bdeaf80aaff0700d6ba2866466968e85a20","13787461","1639273564","2021-12-12 01:46:04","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,901,401.475435921374125769","$1.16","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x8ece06bd962a0fedf86971efb4b24c8a675d22edad9342ab12a83d402115d994","13787463","1639273596","2021-12-12 01:46:36","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x77e5f7cb4a00cfa9ffb388b944e6a8529d8385186c311132396eee0fb55d3f08","13787482","1639273861","2021-12-12 01:51:01","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","17,269,715.666727319575533838","$6.88","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x9340a65a3e9564345f651606fec6548b5fe3514199b7fe1dba5075a7a5312d66","13787496","1639273975","2021-12-12 01:52:55","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,716,220.541444549596697067","$0.68","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xf822fdfeb2a61a04d039c39910e2fb833504736830f29301327079ab5885c33d","13787513","1639274247","2021-12-12 01:57:27","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","211,136,627.598634178098308877","$84.08","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xbc48aeb62aeacc3209894395af31e2d75b40e0e50a0524c2bcb73f8680d00199","13787576","1639275182","2021-12-12 02:13:02","0x37c2e418bd69b297ee13bfba02574783785620f4","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","55,500,000","$22.10","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x21ef37a7a6e31ce2efc47f458e1011c2e2263d56f6132ded8b6ceda1a17a0f6f","13787591","1639275303","2021-12-12 02:15:03","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","8,109,935.809857684956012778","$3.23","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x4eb2d911772ae11a2456567e3adfca5f4d139b60f33c936e0dd4c75f90373240","13787680","1639276448","2021-12-12 02:34:08","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","426,224.019105637185479117","$0.17","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xb62448e0299c335283d4bbece8c4f770261622e79307c145ff6a920ba3535c09","13787715","1639276883","2021-12-12 02:41:23","0xf73c3c65bde10bf26c2e1763104e609a41702efe","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","95,378,508.236802","$37.98","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa5a7ba479902f04b537e5a8995d9e6d39260a454bd7017a2a2adc3b215a0a7c6","13787723","1639277134","2021-12-12 02:45:34","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,607,231.946741754621266493","$0.64","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xdb7a33921cc6ba73ef3949b81f3eba811f7516efc2ba1c98d7b4ae1d7e27e045","13787741","1639277447","2021-12-12 02:50:47","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","604,218.329775242363315159","$0.24","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd8ca72ac5acabdd2a0cdd4de292f6b5dbdfc4e191d77b5354e3c6939e45a6b80","13787753","1639277627","2021-12-12 02:53:47","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","304,031.855148311915706449","$0.12","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x93c7544ce49c4a289ae6332aed6baeef5d2a04bca0ef7254b5a3a9eb7d7f827f","13787760","1639277675","2021-12-12 02:54:35","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,187,748.007271643411864616","$0.47","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x0b5a515c7bda2eeb85a022cb90c5b5041dcd9886d350ab9ae59a134711bb19bc","13787798","1639278199","2021-12-12 03:03:19","0x9ce5eb9c9f305fd0d78db06e54b2dbb3dd94b7ea","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","13,720,000","$5.46","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x9dbc5fd2309260aeaf7bd082f845a18d9f86aa56d1931ede7f089325db255b42","13787805","1639278308","2021-12-12 03:05:08","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","26,000,000","$10.35","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x755beb16841e6f13f9732bde296c9ed4a773ddb03141308d2e413681580ce39d","13787843","1639278688","2021-12-12 03:11:28","0xf73c3c65bde10bf26c2e1763104e609a41702efe","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","236,925,353.64075703","$94.34","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x1c2f3a94c0554b5ad39c284c87d61bf39772d945483a120fd9d2fd852f32fb94","13787847","1639278765","2021-12-12 03:12:45","0xdf9124e0d26cf4c2b51927347a1f5fade5f608b2","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","0","$0.00","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x0507c66d7d9c72621ea66506824af3c95535a4fe543299115eb00eee31f2f787","13787856","1639278883","2021-12-12 03:14:43","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","304,031.855148311915706449","$0.12","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xf25893fa346c08a0cc65e251a17ee48def2d71dc382716bd40d5e2748cdc39ba","13787856","1639278883","2021-12-12 03:14:43","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,862,278.709225704932140646","$0.74","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x0e50cfae70a37d8c2010a9fe526c80784387eda7c23f0ad6fb9774099850ca9e","13787871","1639279107","2021-12-12 03:18:27","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","304,031.855148311915706449","$0.12","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xba51da22ebc513783037de8c410fdc3c6834e37a0f5fe9a76e2b0596c40f275e","13787875","1639279139","2021-12-12 03:18:59","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,000,000","$1.99","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x4dd27206e42742c9f67a4bcdf3ec215b734b69951899f7907dcf190356b68371","13787878","1639279191","2021-12-12 03:19:51","0xdf9124e0d26cf4c2b51927347a1f5fade5f608b2","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","24,951,847.606537760776238728","$9.94","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa479a946087d04ae2b7b3b506c97799608d4efdcc6fb4e5cc71e8b734361129e","13787883","1639279255","2021-12-12 03:20:55","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x851fe15d31e35cc6e43848c4c957966995cad5ec44bcd0e1a0fc031c2e1c918f","13787883","1639279255","2021-12-12 03:20:55","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,599,817.573572501531588003","$4.22","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x16767f3cbce5a580ac611166d60e59f164243a48d2f70ae98d459f8f3cb3c0c4","13787891","1639279331","2021-12-12 03:22:11","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","550,000","$0.22","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xc497385a16c7160fb687093489fe997687890388324b29c4546cac31c870308b","13787898","1639279443","2021-12-12 03:24:03","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","130,626.768644632606461132","$0.05","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd90cee6e3f5726c81a9101fc9f5ffdcfe7402f8496d68398e91aa03b6c739041","13787906","1639279479","2021-12-12 03:24:39","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x3e1b137f47fc118b8576e16ed7a5c07b47351e9885aad5ce2615aba29f13322e","13787938","1639279936","2021-12-12 03:32:16","0xde0240ccfd6c62d62151b8e8364d7140ce2aeea7","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","693,352.101631822004651819","$0.28","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x86bbc188875bba9f3f215bc8f8005bf456e46f2bc4883143e11d6861ee4b7651","13787975","1639280500","2021-12-12 03:41:40","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","226,968.267949649749763686","$0.09","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x035530eaa61f6e272a8c171bbef56a9d5955edbe863744b975e147d461ceb2b1","13788008","1639280978","2021-12-12 03:49:38","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,562,080.00011","$2.21","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x6aed9436992de227fc4e8de2ce72618172c85021825b93fcfeac0810d94a261d","13788008","1639280978","2021-12-12 03:49:38","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","477,140.350355872771337093","$0.19","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x939e25cea4c258f61ab3bf9400dc47a5cc239d6a01594926c903c8d824f96d0e","13788015","1639281049","2021-12-12 03:50:49","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","26,000,000","$10.35","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa09bf26bdca7abb00660335c4be0938e56dc92ee813b4de821b256f36c008d1c","13788016","1639281078","2021-12-12 03:51:18","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,607,231.946741754621266493","$0.64","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x583ba9902220660c074ad889623dbcb778207e500d63a55bc3cbc8a8938decfc","13788040","1639281529","2021-12-12 03:58:49","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","952,976.114370767194161502","$0.38","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xedfe3066c0faf79e5d253b7ee7cdc0a2be4ce8654709453d3db18221b9a7fe6b","13788069","1639282038","2021-12-12 04:07:18","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","25,609,300","$10.20","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x7ac3facae744cfdef3c396df327b8be790ba4d6b33da98273f6f94e183fcd38c","13788077","1639282139","2021-12-12 04:08:59","0xf73c3c65bde10bf26c2e1763104e609a41702efe","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,012,447.841985401","$3.99","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x6e64e388be9959d48f6e65cb640d0eed8c64b0aa0f24f47890f7a656ba1e1778","13788114","1639282663","2021-12-12 04:17:43","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,358,030.52424687387264517","$2.13","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x8f06420700e857c9baf50156c426de5f9c797c396a05770bc033dbd042a0c302","13788115","1639282692","2021-12-12 04:18:12","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","4,120,251.556542647169629304","$1.64","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xe950b250f33fb8e3cc614060931224b94ba37da6a5ac463b087f05093ac545ee","13788131","1639282813","2021-12-12 04:20:13","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","217,050.339862396569596723","$0.09","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xc2e1d720b48fc2bb07ba5d2d387dadad7d38a7cf07085e0b2c97c4a7b6e97ac0","13788136","1639282891","2021-12-12 04:21:31","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","52,670,235.014827018386667974","$20.97","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xe883e44a656bd40aad1f60cea9ffdc8c768aa0697c1960c724e2af40f0ed0913","13788148","1639283037","2021-12-12 04:23:57","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","924,304.050010098257656545","$0.37","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x99489731c78da65a93f1eb813cdb714c4e458bfd52e4696579e2b4365e7ef582","13788152","1639283122","2021-12-12 04:25:22","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa426b6e8c41119e500b278f79bc494e5c6c6ce9368abb5d74329dc6c8c8ab235","13788194","1639283609","2021-12-12 04:33:29","0xa79727c8b1fc507f8e409f4a91eb6f844fb00fb4","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,569,202.622792831982952153","$1.02","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xcd3bcd14d9692aca67d7fa9f749e3272250220350328f8a2d1744d4748707e81","13788196","1639283644","2021-12-12 04:34:04","0x91f5146c0c4b0fe22468243c8dc75bd47ed746c4","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,000,000","$3.98","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x86a723583fab45f3a67cfad35ee1115ffedd7db19ec28391d6a47f1e69fe350e","13788222","1639284030","2021-12-12 04:40:30","0x343285068ecae481ccc7189307c011925dcedf34","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","4,985,013.683655348795895511","$1.99","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x75f67fea93c600eae6d39370c836877934bb602bfdd43c5302dcaa349b29ddd0","13788236","1639284217","2021-12-12 04:43:37","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,679,069.765349694220676212","$1.07","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xe893b16dce263ad3c9b621a1d0e15185107c35a70172f67b9bc14908a9b776ab","13788279","1639284740","2021-12-12 04:52:20","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","4,286,154.509781440460195636","$1.71","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x89fbfade0d03ffa5ec002a165f6414728d55b4a253e9fefb77a0ed749eba9dcc","13788297","1639285049","2021-12-12 04:57:29","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","844,045.074949315155491553","$0.34","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x2042b5f47b515cb84e7870ac8ff225506c9e29527c7e525f5178035aac29150c","13788338","1639285667","2021-12-12 05:07:47","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,895,250.151793910591751454","$0.75","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xc5606295614ab581c35d84453dbc7572bba6194b5ce40ca642e75fb36637c402","13788362","1639286007","2021-12-12 05:13:27","0x1853c4b1ca9d2831ebf26a2b3a1104afe992889a","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,000,000","$0.80","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
